Tweet_id,sentiment
1221882208786571265,Neutral
1221880392489357314,Neutral
1221795096137555969,Neutral
1221883180069916672,Neutral
1221884066024304641,Positive
1227451829233029120,Neutral
1221880952915402752,Positive
1221881469381107712,Neutral
1221880568603979778,Positive
1221881818930122753,Negative
1221885110280183808,Neutral
1221880411103682565,Neutral
1221881897371996161,Neutral
1221881186081017856,Neutral
1221883187015704576,Neutral
1227576567397834757,Neutral
1226427158928609280,Neutral
1221884020465786882,Neutral
1227323048451354624,Positive
1227991675634667524,Positive
1226426176698142725,Neutral
1221883877943365632,Neutral
1221880289124933635,Neutral
1221880998822064128,Neutral
1221884731291246592,Neutral
1226407964149452800,Positive
1221882122748690432,Neutral
1221884659069571077,Neutral
1221881080845938690,Neutral
1221884164234006528,Negative
1221882961706061824,Positive
1221882943737679872,Neutral
1221882103635365888,Positive
1221880805900914688,Neutral
1223561131438022656,Negative
1221881716861743105,Neutral
1221884413061095424,Positive
1221883843399049217,Neutral
1221752984247336960,Positive
1221882079803330561,Neutral
1221883117100765185,Neutral
1223395637598793729,Neutral
1221883903604150273,Neutral
1221884332098408448,Neutral
1221842346452701184,Neutral
1221883545217642497,Positive
1227451487007186944,Neutral
1221844962536542209,Neutral
1226428174814318593,Positive
1226422723812974592,Neutral
1221883633633505284,Neutral
1221880943318880257,Neutral
1223448658340872192,Neutral
1221880374374158337,Neutral
1221882898816610304,Negative
1221881104204009474,Neutral
1221884993934385159,Neutral
1223405411811938304,Neutral
1221884400746582019,Neutral
1221882961009741825,Positive
1221885002272641024,Positive
1221883853071142913,Negative
1221882845028929540,Neutral
1221881719046930432,Neutral
1221880485359620097,Neutral
1221881449852350466,Neutral
1221882872623136777,Neutral
1223395859347525632,Neutral
1221884626366582785,Positive
1221884013981380608,Neutral
1221883367861510147,Neutral
1221881741905932288,Positive
1221883813841772544,Neutral
1224586869607976960,Neutral
1221885225560657920,Negative
1221882858962329608,Negative
1226423628973121539,Positive
1224586466367590401,Positive
1221816674782937095,Positive
1221883443170238464,Negative
1221883855860371458,Neutral
1221880635155013633,Neutral
1221882452928606209,Neutral
1221880556067213312,Negative
1221881071249317888,Positive
1221884163571187713,Positive
1215078292170203142,Negative
1221885161656193025,Negative
1221537431326986240,Neutral
1224587234998919168,Neutral
1221880865799770115,Neutral
1221884434485518337,Neutral
1221883081373569024,Positive
1221882606364524545,Positive
1221884176875556867,Positive
1226426996902764544,Neutral
1221881509470199808,Neutral
1221884617634058240,Neutral
1221881207732023302,Neutral
1221881095718866944,Neutral
1221880777585188865,Neutral
1221884741856768001,Neutral
1221884092553355265,Negative
1226424765184913409,Positive
1221885010686480384,Negative
1221883957190332416,Positive
1221883574112210944,Neutral
1221883272168382469,Neutral
1221883653363576833,Neutral
1226424520346607618,Neutral
1221883364392820736,Positive
1221882816780218375,Negative
1221881199062396935,Neutral
1226427676103233536,Positive
1221883422408310785,Neutral
1227326786037526528,Negative
1221511353074176001,Negative
1221880721213661184,Positive
1221884808558792704,Negative
1221880330082275328,Neutral
1221882411228827650,Neutral
1221883270213853190,Neutral
1221882559493300228,Neutral
1226407336773902337,Positive
1221883691615559680,Neutral
1221884851634221062,Neutral
1221884426684112898,Neutral
1221882797431967744,Neutral
1221882637754814465,Neutral
1221881445104463872,Positive
1221884673405673475,Neutral
1221882606553325568,Neutral
1221880347413164032,Positive
1221881050730835968,Neutral
1221881754707025920,Neutral
1221884748550766595,Neutral
1221880680948359179,Neutral
1221883199808253952,Positive
1221881675505963014,Neutral
1223559535853473792,Neutral
1221883378032697344,Neutral
1221880519882870785,Neutral
1224586688346906624,Negative
1221881924928573440,Positive
1221860967811887104,Negative
1221880594981965827,Neutral
1221796810303442945,Neutral
1221845808255000576,Neutral
1221884055207206912,Neutral
1221884734130794497,Neutral
1221881049698967553,Negative
1221883116517838850,Neutral
1221883669515841537,Negative
1223409534666006530,Neutral
1221878951133569025,Positive
1221883277126127616,Neutral
1227322620913291266,Neutral
1227450570295914497,Neutral
1221882751772655616,Positive
1221561859746271233,Positive
1221884913034637314,Positive
1221881212358123520,Neutral
1221883608396435463,Neutral
1221880779950690309,Neutral
1221884608238714883,Neutral
1221881269216333824,Neutral
1221882062162006024,Neutral
1221885260868259842,Neutral
1221881988312895489,Negative
1221881592660008962,Neutral
1221884823477915648,Positive
1221883338513842176,Positive
1226421738176761856,Neutral
1227452253214212097,Negative
1221883481401298945,Neutral
1217682671469461504,Neutral
1226427640082337792,Neutral
1221882997466714115,Neutral
1223395870361690112,Neutral
1221881255148576768,Positive
1221883943865200645,Negative
1221882692008058880,Neutral
1221883632123555840,Positive
1221881635777523712,Positive
1221883922763735043,Neutral
1221882605576036355,Negative
1221884066703626240,Neutral
1226427436751052801,Neutral
1221882198959316993,Neutral
1221878981135302656,Neutral
1221883341324083205,Neutral
1221884500105408513,Negative
1221882634353156104,Positive
1226407530475261952,Neutral
1221884612286275584,Positive
1221883460043902976,Negative
1221882257201336322,Neutral
1221880320414420994,Neutral
1221882026015514625,Neutral
1221883770296578048,Neutral
1221882230890532866,Neutral
1221881810629644289,Neutral
1221882733070127104,Neutral
1221880960930721794,Neutral
1221883011882418179,Neutral
1221884950628225025,Neutral
1221870480921108480,Neutral
1226424117777387520,Neutral
1221882535799554048,Neutral
1221883097031024641,Negative
1217553066309844993,Positive
1221880881981329409,Positive
1227451338159726600,Neutral
1221881866254417921,Neutral
1221880704147042304,Negative
1221884374448328704,Neutral
1221883878241185793,Neutral
1221881840052637702,Neutral
1221880841913225217,Neutral
1226423810871758849,Neutral
1221883438464143367,Neutral
1221882041639284737,Neutral
1224586316446339072,Positive
1221884682792591360,Neutral
1221884079353868294,Neutral
1221822508569186306,Negative
1221881739112525827,Positive
1226426241068261377,Negative
1221885085584166913,Neutral
1221881763267534848,Neutral
1213382034305044481,Positive
1221860111498518528,Negative
1224728611044937729,Positive
1221883544848519170,Neutral
1215583757685538817,Neutral
1221881822923182080,Neutral
1221884664593383426,Neutral
1227452204061200388,Neutral
1221884700911902721,Neutral
1221884687746052102,Neutral
1221884082268798977,Neutral
1221884501762158593,Neutral
1221881396253380609,Positive
1221884982764953601,Negative
1227450474187689987,Positive
1221884693152436226,Negative
1221880423258697730,Neutral
1227451258216292354,Positive
1221880860216971265,Neutral
1221882986783813632,Positive
1227326458227494915,Neutral
1227326744102830080,Neutral
1228686095128449024,Neutral
1221880288751575041,Positive
1221883540981395459,Positive
1223396166827679745,Neutral
1221881670229467143,Neutral
1221883934847447045,Neutral
1221883215847272448,Positive
1221880575772045314,Negative
1221883625366487040,Positive
1221880978576158720,Neutral
1221881351403704320,Negative
1226420571879153665,Positive
1221882841526611972,Neutral
1221884366038716416,Neutral
1221883491648000000,Neutral
1221881263675580419,Positive
1221882430984007680,Neutral
1221880313456013312,Neutral
1221882898783055873,Neutral
1221882818239901696,Positive
1221884326054449152,Negative
1226410281234030592,Neutral
1221881744690905088,Negative
1221880887371014144,Positive
1221127449116889088,Neutral
1221880712569217026,Positive
1221881913780199424,Neutral
1226419970294341634,Neutral
1221883773681270784,Negative
1221881987675426816,Neutral
1221880661142900737,Neutral
1221881209149673473,Neutral
1221881536448016384,Neutral
1221882721200484352,Negative
1221880913690288128,Negative
1221881917089505283,Neutral
1224586923571863552,Positive
1221885245026459649,Positive
1221883541228638208,Positive
1227451702045028354,Negative
1221881180775178246,Positive
1221884392550883328,Positive
1221883599550603272,Neutral
1221172592100478976,Positive
1221881105651064834,Neutral
1221882806147649540,Neutral
1226425794437795841,Positive
1226409656169508865,Neutral
1224586447925272576,Neutral
1221820342424997891,Negative
1226428715430809600,Neutral
1221883827565531138,Neutral
1221880867473195010,Neutral
1221883220624580608,Neutral
1221882428593246208,Neutral
1221773458566275073,Neutral
1226428565614403584,Neutral
1221884669227978753,Neutral
1221882694784770051,Neutral
1226419843127181313,Neutral
1221880294527184902,Positive
1221884277119496193,Neutral
1221881019978088448,Positive
1221736765905690625,Neutral
1227451574882066433,Neutral
1221884855849570304,Neutral
1220952410702712832,Neutral
1221884665918783489,Neutral
1224586685457010689,Neutral
1221881079419850756,Positive
1221818649553575936,Neutral
1221881870700380160,Neutral
1221883049815814145,Neutral
1221882690561040386,Positive
1221882830839582720,Positive
1219607503941570560,Neutral
1221884545823313920,Neutral
1221790109835649027,Neutral
1221880329784393730,Neutral
1221880356619591680,Neutral
1221881250966843392,Neutral
1221884735414206464,Negative
1221884299617689602,Neutral
1221883930636439553,Negative
1223405492204077057,Neutral
1221882792956567552,Neutral
1226422086173941760,Negative
1221881460682055681,Negative
1221834376130023425,Negative
1221880411153993728,Neutral
1221881509763866626,Neutral
1221881999851499520,Neutral
1221882890302173184,Neutral
1221883402749710336,Neutral
1221881329731719169,Neutral
1221880866797948929,Neutral
1221883316149936129,Neutral
1221558687233384448,Neutral
1221884148790460416,Negative
1226428188768788483,Positive
1226422702275256320,Neutral
1221882857687330818,Negative
1221883406100893700,Neutral
1221881410937638914,Positive
1221881334207074304,Neutral
1221881057362006017,Positive
1221880559338688514,Neutral
1221883858964094976,Positive
1221883131122388995,Neutral
1221883280699555841,Neutral
1221884994563596288,Positive
1221882861038587910,Neutral
1221881208302338048,Positive
1223448432473452545,Neutral
1221513634033041408,Neutral
1221884930382352391,Neutral
1221884405779763206,Neutral
1221868204911362050,Positive
1221885209492238336,Positive
1221881287075680256,Positive
1221882178130366464,Neutral
1226423553509089280,Neutral
1221884168528965634,Neutral
1221884203677224962,Neutral
1221884751486676992,Neutral
1221883469598425089,Neutral
1227452004844408832,Positive
1221881450510868480,Positive
1221884620880392197,Neutral
1221882086103056384,Neutral
1221884944953290752,Neutral
1221882292546785281,Neutral
1221884682125692939,Neutral
1221882025914880002,Positive
1226425692658786304,Neutral
1221883135136346112,Neutral
1221880979259904000,Neutral
1221882284623716363,Neutral
1221883454872342528,Positive
1221884130687901698,Neutral
1221881121165672448,Neutral
1221746176002838528,Neutral
1221884166259781634,Neutral
1221884272237273088,Positive
1221881802257813506,Neutral
1221881915537489921,Neutral
1221880683062317056,Negative
1221876223875387392,Positive
1226419453581238273,Neutral
1226427498709364736,Neutral
1221884494497689600,Positive
1221884239819481088,Positive
1221881827423608832,Neutral
1221880945537683457,Neutral
1221874231815954438,Positive
1221880349615120384,Neutral
1221884505918791681,Negative
1221884307393957889,Neutral
1221882258669408256,Positive
1221514343046696960,Neutral
1221881475899035648,Negative
1221882264478535683,Neutral
1226419112722694144,Negative
1221872391334309889,Neutral
1221883835580928006,Negative
1226424124102316033,Neutral
1221883485738147846,Neutral
1221883779909849088,Positive
1221881589254303747,Neutral
1221883776114012160,Negative
1221880816277561345,Neutral
1221882723511435268,Neutral
1221881765700284416,Positive
1221881752907632640,Negative
1221882883717128194,Neutral
1226407772880867329,Positive
1221880759193088002,Neutral
1227692629044989959,Neutral
1221880714129481728,Neutral
1221264729164910593,Neutral
1221881803134447616,Neutral
1223448665873879040,Neutral
1221880947475468290,Neutral
1221884863902552064,Neutral
1223558732732420096,Neutral
1221883848776208389,Neutral
1221882485392531457,Neutral
1221884423307702278,Neutral
1221880900104880135,Positive
1223562890352955392,Neutral
1226424902099619840,Neutral
1221881144989376513,Neutral
1221776568244146177,Neutral
1221880687965474826,Negative
1221883279407820800,Negative
1226408638996238336,Positive
1226407812332425216,Positive
1221881677879894016,Neutral
1221883340313284615,Neutral
1221884331163115521,Neutral
1221884286955065345,Neutral
1221884937646878726,Positive
1221880959638949888,Neutral
1221883585839366144,Neutral
1226419534116118528,Neutral
1224966097008578560,Positive
1221883814915596290,Positive
1221883782158061571,Positive
1230085606505680897,Neutral
1221884326767398913,Positive
1221880945030115334,Neutral
1221883216409366529,Neutral
1221884667772710912,Positive
1221881758884474886,Positive
1221884999202418688,Positive
1227576585936670723,Neutral
1221885128982568961,Neutral
1221880765765558273,Neutral
1221883533792305152,Neutral
1221881482609930240,Neutral
1221880398168326145,Neutral
1221883808485642244,Positive
1221884406673088516,Neutral
1221882165538979840,Neutral
1221884687028838400,Negative
1221884616493207553,Neutral
1227451929078517762,Neutral
1221884912384598016,Neutral
1221881681575120896,Negative
1221883835635376128,Positive
1221882351799676929,Negative
1221883752399474688,Neutral
1221882447887028225,Negative
1226427367578570752,Positive
1221880388982837249,Positive
1227326783822888961,Negative
1226409841926733824,Neutral
1221881058368671752,Neutral
1221593913976336389,Neutral
1228686171028574208,Neutral
1221881767130542080,Positive
1221884033296142338,Neutral
1221884337085386752,Negative
1221885002205495296,Positive
1221882300721438721,Positive
1221881081202401280,Neutral
1221881468345036800,Positive
1221884026866294784,Neutral
1221883874239827974,Negative
1226426319128408064,Neutral
1221882212959821825,Positive
1221883572937797636,Positive
1221884798836379655,Neutral
1221884843996467200,Neutral
1223561065709080576,Negative
1221883870855028738,Positive
1221880325153927168,Neutral
1221826281333035009,Positive
1221882117711376387,Positive
1221880808899850244,Negative
1221884916138463232,Neutral
1221883574338670592,Negative
1221884701062914048,Negative
1221882373798875139,Positive
1226428011261648896,Negative
1221881468202426368,Neutral
1221883284977782785,Neutral
1221883417429716992,Negative
1227452577429835776,Negative
1221882990726451200,Positive
1221874013410074624,Negative
1221883869433139204,Neutral
1221883430553772032,Positive
1221883741112619011,Neutral
1221872810324348929,Positive
1221883956922134533,Neutral
1221880416698863623,Neutral
1221883911757795328,Negative
1221884805987676160,Positive
1221881202212327424,Negative
1221883950701993984,Positive
1224587281778073600,Positive
1224996955442622465,Negative
1221883972852092929,Negative
1227692681712848896,Positive
1221881051225653250,Negative
1221884037440200706,Neutral
1221883742614147072,Positive
1221861982657224705,Neutral
1221882475414204422,Neutral
1221883056459599874,Positive
1221834984987811841,Neutral
1221885169440825344,Neutral
1227451809091981312,Positive
1221881318428094466,Neutral
1221883936315465733,Positive
1221885258578190336,Neutral
1221883124394725377,Positive
1221883544768782338,Neutral
1221884429670535168,Neutral
1221881148579766274,Neutral
1221883721504186368,Negative
1221882901488336904,Positive
1221860796445216769,Neutral
1221885266132131841,Neutral
1226406625612832769,Neutral
1221882158723358720,Negative
1221885089073811458,Neutral
1221881461252464641,Neutral
1221881874387283969,Neutral
1221383264516157440,Neutral
1221883068719489024,Neutral
1220723739970678784,Neutral
1221882228633894918,Positive
1221884311420403713,Neutral
1226408412579352576,Neutral
1221884295960317957,Neutral
1221880619011133443,Positive
1221885072380432386,Neutral
1221882264868573184,Neutral
1221882393881194496,Positive
1221882381612867584,Negative
1221882997546328065,Negative
1221559941070192641,Negative
1221881704379486209,Negative
1221880573947469827,Neutral
1221882809159159808,Negative
1221811863098404866,Neutral
1221880422235299841,Neutral
1221881397259927554,Negative
1221880997144338432,Neutral
1221882544859295748,Neutral
1221882625369034752,Negative
1221884827345018881,Negative
1221882935567175682,Neutral
1221883425788919808,Neutral
1221847421606682627,Neutral
1221880584164859905,Neutral
1221884690665234432,Neutral
1227451603155914754,Neutral
1221883165314252807,Neutral
1221872669521522688,Neutral
1221881137469050880,Neutral
1221585166281342980,Positive
1221885174792802309,Positive
1221880739421093888,Negative
1221884890393841666,Positive
1221882446079238144,Neutral
1221881823728369664,Neutral
1221884326381596673,Positive
1221883060095979520,Neutral
1221884010764427265,Neutral
1218486158314872833,Neutral
1221884725402402816,Neutral
1221873638657404929,Negative
1223448539126210560,Negative
1221882916499861506,Negative
1221881156884484097,Neutral
1221881392973471749,Neutral
1227452123408982016,Positive
1226417969846259714,Neutral
1221883357497380865,Neutral
1221884731932975105,Neutral
1221884524344356864,Neutral
1221882758269734915,Negative
1221884383726112770,Neutral
1221881799393140738,Neutral
1221878695780069382,Neutral
1221882748048158720,Neutral
1221883902685478912,Neutral
1221864913829814272,Neutral
1221881496908288001,Neutral
1221880905670758401,Positive
1221881058246975488,Neutral
1221883571390111744,Neutral
1221882949529939971,Neutral
1221881791478489092,Neutral
1221883375969062914,Neutral
1221860820000428033,Positive
1221882976721690624,Neutral
1221880787945099265,Positive
1220787569316642817,Neutral
1221880886607695878,Neutral
1221883941310926850,Neutral
1227452507963764737,Positive
1221881912177971200,Positive
1221883146813214723,Positive
1221881422069321729,Negative
1221880753744699393,Neutral
1221885137316728835,Negative
1221883989805469697,Neutral
1221881921107525632,Positive
1226425097700986880,Negative
1221881836936290307,Neutral
1221882142906556418,Positive
1221880985043849217,Neutral
1216762584902389761,Neutral
1226410051604287488,Neutral
1221885000502652932,Negative
1221883311653629960,Neutral
1221882434951827460,Positive
1221884847171559424,Neutral
1227451343129980929,Positive
1221885117318168577,Neutral
1221885075064836101,Positive
1221884238368247809,Negative
1221884876800040965,Positive
1221883881114210304,Neutral
1226409374530383873,Neutral
1220648325499826176,Neutral
1221882588060622848,Positive
1221883958234882055,Positive
1221884103299149826,Neutral
1221883219433414656,Neutral
1227452333530980352,Positive
1221885185542836226,Neutral
1221818409186398209,Neutral
1221883535876861954,Positive
1221882792524554241,Neutral
1221883052063887362,Neutral
1221882454602080257,Neutral
1226418099525758976,Neutral
1221881688256585732,Neutral
1221883672762163200,Neutral
1221884783657177089,Negative
1227576826568073217,Neutral
1221885228836323339,Neutral
1221883107751747589,Positive
1221883237443817483,Positive
1221837003710320640,Neutral
1221880814432112642,Negative
1221884569055629313,Neutral
1221881329278771200,Positive
1221884440831496193,Positive
1226419596288253953,Neutral
1227452686112608257,Positive
1221883244808998913,Positive
1221884836958347264,Neutral
1221878216505413633,Neutral
1221880510412140547,Neutral
1221883245442359296,Neutral
1223396462970789888,Neutral
1224028548354232320,Neutral
1221881849049382924,Positive
1227451744994709508,Neutral
1221880822149603329,Negative
1221880418099703809,Positive
1221884897675051008,Positive
1221884708977553410,Neutral
1221881275541282816,Neutral
1221882154063474688,Positive
1221884146525581318,Negative
1226409016114515968,Neutral
1221882269679456256,Neutral
1221884321625186304,Neutral
1221883086079655936,Neutral
1221881769647124480,Neutral
1221883331446550530,Positive
1221881873837756417,Neutral
1226420443290259458,Neutral
1221883836931432448,Positive
1221883937603162115,Positive
1221882114641211393,Negative
1221882917154172930,Neutral
1221882676652756993,Neutral
1221882756772306944,Neutral
1221881032766558208,Neutral
1220871962483920897,Positive
1221882186024062977,Neutral
1223409438113005569,Negative
1221884548893626368,Positive
1221881789720997889,Neutral
1221882335718793217,Positive
1221884103416516610,Neutral
1224586965858889729,Positive
1221883724872257536,Neutral
1221884445214552064,Neutral
1221884781069324289,Neutral
1221880466766270464,Neutral
1221883062000275456,Neutral
1221881416755097600,Negative
1221881464163315713,Neutral
1221880632571301889,Neutral
1221884837356822529,Neutral
1221881818091343872,Negative
1221883752563073025,Negative
1221736908230971393,Negative
1221882993087864834,Negative
1221881794406047744,Neutral
1221884710269440005,Positive
1221882785801101318,Negative
1221882401191858176,Positive
1221882091706748930,Positive
1221883808427003907,Neutral
1221880274004381697,Positive
1221883923300528128,Negative
1221881357447704576,Negative
1226423563265200128,Positive
1221883410286809093,Negative
1221674242527375361,Positive
1221882862766632962,Neutral
1221875980094013440,Negative
1221883371405684736,Neutral
1221881793160282112,Negative
1221772702412873729,Positive
1226426537022541825,Negative
1221883144900632576,Neutral
1221697520482574336,Positive
1221883683487076354,Positive
1221884197356425217,Neutral
1221884640031584257,Negative
1221882401653215234,Negative
1226428037929086976,Neutral
1221882421433552897,Positive
1221881470400245760,Neutral
1221883635713880064,Positive
1221843061292064768,Neutral
1221882383823142918,Negative
1221884549619179526,Neutral
1226425770291212288,Positive
1221884104591007744,Neutral
1221882297789624320,Positive
1221881887863590913,Negative
1221882988482437121,Neutral
1221706293301383169,Positive
1226408616514785281,Positive
1221882839853076482,Negative
1221880394993356801,Positive
1221883937489858560,Negative
1221879000542404609,Positive
1221854670462902272,Neutral
1221882954235961344,Neutral
1221883023513280513,Negative
1226426226094608384,Positive
1221882088569344000,Neutral
1221881528009089038,Positive
1217543839860379648,Neutral
1221882750308954120,Negative
1227451640736833536,Positive
1221881106112372736,Neutral
1221884636370022401,Neutral
1226417912946315264,Neutral
1223395805706571777,Neutral
1221195779387351048,Positive
1221880352400125955,Neutral
1221880888709074944,Negative
1221883541627207681,Neutral
1221883550288531457,Neutral
1221882193607262208,Neutral
1221883852764913666,Neutral
1221882939677593602,Negative
1221883384659677186,Positive
1221883943533928448,Positive
1221881119152406529,Neutral
1224542561144049664,Positive
1220757330079420416,Neutral
1221880943239188480,Negative
1221883358399094786,Neutral
1221882097490628608,Positive
1221884789621436416,Positive
1226406171755589647,Neutral
1221800542864924677,Neutral
1221882865220313089,Negative
1227451188246913024,Neutral
1221881778991980544,Positive
1221884703604645890,Positive
1226419846449160192,Positive
1221885051014713355,Neutral
1221883111572635649,Neutral
1221883517325467650,Neutral
1221882344937852933,Positive
1221883313218052097,Positive
1221881145928945665,Positive
1221883415944925189,Negative
1226423375242899459,Negative
1221881908067557381,Negative
1221884113252245506,Positive
1219678007499067392,Neutral
1221882165690085383,Neutral
1226425585884442625,Positive
1221696565435404288,Positive
1221881353668452352,Neutral
1226418806127460352,Positive
1221884226821410824,Positive
1221882321349107713,Neutral
1227451933499305988,Neutral
1221883102324318212,Positive
1221881519767199745,Positive
1221885115883757570,Neutral
1221883916916838401,Positive
1221857802148335617,Negative
1221880531316563968,Neutral
1221884354596671488,Neutral
1221880809176604672,Neutral
1221885192970940416,Positive
1221880396377468928,Neutral
1221883195639181312,Neutral
1221884757308596224,Negative
1221880881389932544,Negative
1221881824877608960,Negative
1221882171314659329,Positive
1221881742358982657,Positive
1221880977493983232,Neutral
1221884666850037761,Positive
1221882092948197377,Positive
1221883610816565248,Positive
1221881073015148546,Positive
1221880634509090816,Neutral
1221884503360143360,Neutral
1221881682061615112,Neutral
1221881997771071494,Neutral
1221880474664165376,Neutral
1221883366624067587,Neutral
1221881375042756610,Neutral
1221882821624631299,Neutral
1221881146893651970,Positive
1224587257392390144,Neutral
1221872608796389376,Neutral
1221880966039457794,Neutral
1221854833478721536,Negative
1221883209685839872,Positive
1221884447047417857,Neutral
1221405627387449344,Neutral
1221880318023651331,Neutral
1221884206030184448,Neutral
1221871960197562373,Positive
1221882118491471873,Negative
1221884776317145088,Positive
1221875687541395459,Neutral
1221881606744477696,Neutral
1221832754465312769,Neutral
1221882685825654786,Neutral
1226408291129004032,Positive
1221884954726076419,Neutral
1221884696080125952,Neutral
1221883280418574336,Positive
1221880636270678016,Neutral
1224586535602966528,Positive
1221860635820118017,Neutral
1221880841758035971,Neutral
1221884604468092928,Neutral
1221882428467425281,Neutral
1221840886579056640,Neutral
1221883802030571520,Positive
1221878489365864449,Neutral
1221884371151609861,Negative
1221883039078285312,Neutral
1221880783075446786,Neutral
1221865904780251136,Positive
1221885247622668291,Neutral
1221882039542128647,Neutral
1221879938992738305,Neutral
1221881896386252800,Negative
1221883687211618304,Positive
1221883962429145088,Neutral
1221884104876138496,Negative
1221883515467436034,Positive
1221882657090539523,Neutral
1221882421035048962,Neutral
1221881236353953792,Positive
1221884538944659458,Negative
1221883332545404929,Neutral
1227452239293407232,Positive
1226417786332893185,Positive
1221881494848856064,Positive
1221792658928099328,Neutral
1221883175590354951,Neutral
1221880919222603777,Neutral
1221885283286900736,Positive
1221884142377455627,Positive
1221883448752734214,Neutral
1221880671456714753,Positive
1221881616294928385,Positive
1221881521247850497,Neutral
1221881806166818819,Neutral
1213890934489985029,Positive
1221883385171382272,Positive
1221879820046557195,Neutral
1221883078932598784,Neutral
1221881615334412290,Neutral
1221883362983522305,Negative
1221880750615814144,Negative
1221883564637032448,Neutral
1221881975591579650,Negative
1221881322777595907,Negative
1221881628848533504,Positive
1221882492526960640,Positive
1221883661873827841,Negative
1221885145910738947,Neutral
1221881450359918599,Neutral
1221883712259985409,Negative
1221883886998827008,Negative
1221883985409773569,Neutral
1221881694686412800,Neutral
1221880820178223105,Negative
1221881839842988033,Neutral
1221881504621563908,Neutral
1221882031514226688,Positive
1221884046596284417,Neutral
1221765233762611201,Neutral
1221881615841988610,Neutral
1221881373134327808,Positive
1221882459392004096,Neutral
1221884810727239687,Positive
1221883058309279744,Neutral
1221882075957157899,Neutral
1221885143381696514,Neutral
1221881082611732481,Neutral
1221882185076047873,Positive
1226423074272137216,Positive
1221882917607157762,Neutral
1221882036589215744,Negative
1221882550479675392,Negative
1221883392934936576,Neutral
1221884954872860675,Negative
1221883358176862216,Positive
1219001636527529985,Neutral
1221883253742809089,Neutral
1221884453989109762,Neutral
1221883140551127040,Neutral
1226423086280515586,Neutral
1221880374290198528,Neutral
1221881362875146241,Neutral
1221883836725977088,Positive
1221884589473501184,Negative
1221882731862417409,Negative
1221814022753996800,Positive
1223561855089684486,Positive
1221881532614434825,Positive
1221883947564642304,Neutral
1227451894622277632,Positive
1221884180751097858,Negative
1221884055903449089,Neutral
1221882225442066432,Neutral
1221790380838080514,Neutral
1221885289045643264,Negative
1226407042862153728,Positive
1224586930031071232,Positive
1221881915600445441,Neutral
1221881932193107974,Positive
1224587159879012352,Neutral
1221881730291945472,Positive
1221883539513401349,Neutral
1221882308543897601,Positive
1221881625602134017,Neutral
1221882697813020673,Neutral
1221884159926337536,Neutral
1221863052926242816,Neutral
1221883326421766144,Negative
1221881852388048896,Neutral
1221883187317673985,Neutral
1221882216290181124,Neutral
1221884430127681537,Positive
1221881509088546821,Neutral
1221880318032064512,Negative
1221881501257695238,Positive
1221180547277434883,Positive
1221883315466186754,Negative
1221883657239003139,Negative
1226418687307112448,Neutral
1221882341066530816,Neutral
1221884978675449858,Neutral
1226408576148758529,Neutral
1221880349103476737,Positive
1221884733744996352,Positive
1221883742924550144,Neutral
1221884460553162752,Neutral
1221883685982568450,Neutral
1221884549141057536,Positive
1221880681334300678,Negative
1221881100898914305,Neutral
1221883139586514944,Neutral
1221882918236250112,Neutral
1221883281601376256,Positive
1221881763745730562,Neutral
1221883526242545665,Neutral
1221883314220433409,Neutral
1221882003001413633,Neutral
1221882904503975936,Positive
1221882419093102593,Neutral
1221885162587328513,Neutral
1221882283659055106,Negative
1221765591289208832,Negative
1221883526494269440,Neutral
1221881280087891970,Neutral
1221884121707880454,Positive
1221884823469543424,Neutral
1221881861913436160,Neutral
1221883695222706177,Neutral
1221883040135352320,Neutral
1221885274478776326,Neutral
1223559679688638469,Neutral
1221882193582133248,Neutral
1221883974135504896,Neutral
1223561765587443715,Neutral
1221799205460697088,Neutral
1226407631235014656,Neutral
1221880541827555330,Positive
1226408104478244865,Neutral
1221884107052982272,Neutral
1221884379259179008,Neutral
1221881293404868616,Positive
1221882761683836928,Positive
1221880488111091716,Neutral
1221885016034201601,Neutral
1221884391007432704,Positive
1226419180033003520,Neutral
1221884633702436864,Positive
1221876240191303682,Neutral
1221771443886809090,Positive
1221883910835134466,Neutral
1221885208980488199,Negative
1221881953428951040,Neutral
1221881481204830209,Neutral
1221884874698690561,Neutral
1227324727137644544,Neutral
1226426677179359232,Positive
1221879950783012872,Negative
1221883365240057858,Neutral
1221857935938260992,Neutral
1223409445251747840,Negative
1220436825715683328,Neutral
1221885212298301445,Positive
1221884203135954944,Neutral
1221881378905776130,Neutral
1221883168510423040,Positive
1221883865742135296,Neutral
1221882472096550913,Neutral
1221880379260514304,Neutral
1221881512209080322,Neutral
1221884387844861954,Positive
1221882201199063040,Neutral
1221544339169595393,Positive
1221883348383039489,Negative
1221882034265653250,Neutral
1221882252524691461,Neutral
1221881559961219079,Positive
1221880361468252160,Neutral
1226418893662674946,Positive
1221882378043510784,Positive
1221880913514172416,Neutral
1221882656419471360,Neutral
1223448464299888645,Positive
1221883345623306240,Negative
1221881569050267648,Neutral
1221881171027558403,Neutral
1226407746498633729,Positive
1220099558266560517,Neutral
1221881463278358530,Neutral
1221883153847025664,Positive
1221883644652019713,Positive
1221881501731774465,Negative
1221864803532263426,Negative
1226407393845809152,Neutral
1221881941693255682,Neutral
1221883263972671488,Neutral
1221883203927052290,Neutral
1221882568393613312,Positive
1221881006577287171,Neutral
